id,name,customer_type,risk_rating,country,kyc_status,pep_status,registration_date,country_risk_level,account_count,transaction_count,total_volume_usd,total_alerts,max_alert_score,avg_alert_score
694,Suzanne Dominguez,individual,1,NL,verified,0,2018-06-01,1,1,23,20260.96,1,42.0,42.0
703,Craig Hall,individual,1,DE,pending,0,2019-07-31,1,1,23,20483.43,1,42.0,42.0
705,Gail Hines,individual,1,JP,verified,0,2014-05-06,1,1,23,9027.86,1,42.0,42.0
774,Sandra Jones,individual,1,CH,verified,0,2016-01-19,1,1,23,15863.07,1,42.0,42.0
796,Greg Rodriguez,individual,1,NL,verified,0,2014-03-08,1,2,46,31975.55,1,42.0,42.0
907,Jeffrey Warren,individual,1,SE,verified,0,2022-02-11,1,1,23,32823.01,1,42.0,42.0
908,William Burton,individual,1,SE,verified,0,2022-01-20,1,1,23,15893.97,1,42.0,42.0
924,Marcus Marshall,individual,1,GB,verified,0,2015-08-01,1,1,23,15693.76,1,42.0,42.0
1034,Jennifer Avila,individual,1,ZA,verified,0,2015-11-01,2,1,23,14979.16,1,42.0,42.0
1053,Sherry Baker,individual,1,JP,verified,0,2015-05-02,1,2,23,27132.38,1,42.0,42.0
1067,Samuel Suarez,individual,1,IN,verified,0,2023-05-10,2,1,23,16068.2,1,42.0,42.0
1071,Kathy Reid,individual,1,NL,verified,0,2016-02-04,1,1,23,11045.4,1,42.0,42.0
1163,Caitlin Perry,individual,1,FR,expired,0,2014-08-14,1,1,23,18053.05,1,42.0,42.0
1291,Matthew Steele,individual,1,SG,failed,0,2022-08-08,1,1,23,15980.59,1,42.0,42.0
1331,Jose Macdonald,individual,1,NO,verified,0,2019-10-17,1,2,23,26455.77,1,42.0,42.0
1377,Crystal Jackson,individual,1,CA,verified,0,2020-08-25,1,1,23,18971.6,1,42.0,42.0
1387,Gina Wilson,individual,1,NO,pending,0,2018-12-18,1,2,46,44557.68,1,42.0,42.0
1392,Austin Schultz,individual,1,NL,verified,0,2015-01-10,1,2,46,38238.09,1,42.0,42.0
1402,Sara Kelly,individual,1,CA,verified,0,2018-02-25,1,1,23,14848.23,1,42.0,42.0
1409,Robert Mendoza,individual,1,NO,verified,0,2018-01-22,1,1,23,19041.29,1,42.0,42.0
1428,Mark Cole,individual,1,CA,failed,0,2017-04-17,1,1,23,19278.44,1,42.0,42.0
1470,Kellie Marsh,individual,1,AR,verified,0,2015-08-18,2,1,23,14395.66,1,42.0,42.0
1494,Jennifer Sanchez,individual,1,GB,verified,0,2021-08-08,1,2,46,29488.87,1,42.0,42.0
1497,Christopher Davis,individual,1,DE,verified,0,2016-03-31,1,1,23,16588.63,1,42.0,42.0
1525,Heather Paul,individual,1,US,verified,0,2014-05-12,1,1,23,11069.66,1,42.0,42.0
1527,Luis Rice,individual,1,AU,verified,0,2019-01-27,1,1,23,19094.24,1,42.0,42.0
1551,Frederick Olson,individual,1,CA,verified,0,2018-09-21,1,1,23,5393.28,1,42.0,42.0
1582,Christina Mills,individual,1,SG,verified,0,2019-09-29,1,1,23,14210.88,1,42.0,42.0
1612,Pamela Beard,individual,1,US,verified,0,2016-01-08,1,2,23,12093.23,1,42.0,42.0
1617,Keith Hall,individual,1,DE,verified,0,2017-04-22,1,1,23,32132.21,1,42.0,42.0
1637,Edward Ellison,individual,1,KE,verified,0,2019-07-19,3,1,23,13031.18,1,42.0,42.0
1724,Steven Fernandez,individual,1,US,verified,0,2020-06-27,1,1,23,20050.6,1,42.0,42.0
1740,Katie Sullivan,individual,1,SG,verified,0,2022-05-12,1,2,23,23046.89,1,42.0,42.0
1741,Ashley Hawkins,individual,1,NL,pending,0,2016-07-13,1,1,23,27548.28,1,42.0,42.0
1742,Eric Murray,individual,1,NL,verified,0,2015-06-25,1,1,23,12327.15,1,42.0,42.0
1756,Kenneth Gonzalez,individual,1,DE,verified,0,2014-09-03,1,1,23,19700.57,1,42.0,42.0
1767,Karen Lopez,individual,1,AU,verified,0,2016-10-03,1,1,23,15275.25,1,42.0,42.0
1789,Tyler Yates,individual,1,GB,verified,0,2016-11-04,1,1,23,29690.34,1,42.0,42.0
1807,John Alvarez,individual,1,DE,verified,0,2016-10-16,1,3,23,26306.94,1,42.0,42.0
1813,Anne Schmidt,individual,1,US,verified,0,2022-05-22,1,1,23,12676.67,1,42.0,42.0
1868,Mark Conway,individual,1,NL,verified,0,2018-10-03,1,2,23,15020.62,1,42.0,42.0
1870,Amy Roth,individual,1,DE,pending,0,2016-06-16,1,1,23,7735.38,1,42.0,42.0
1880,Brett Boone,individual,1,FR,verified,0,2015-06-26,1,1,23,9588.57,1,42.0,42.0
1966,Caitlyn Nichols,individual,1,HK,verified,0,2014-03-24,2,2,23,18247.92,1,42.0,42.0
66,David Leblanc,individual,2,AU,failed,0,2016-10-10,1,1,23,31433.55,1,41.6,41.6
856,Richard Stevens,individual,1,JP,verified,0,2016-08-12,1,1,23,15621.45,2,35.75,35.75
1482,Joshua White,individual,1,US,verified,0,2022-12-31,1,2,23,30140.18,1,35.75,35.75
688,James Jacobs,individual,1,SE,verified,0,2020-05-06,1,2,46,65802.09,2,31.6,29.35
709,Amy Johnson,individual,1,IN,verified,0,2017-03-31,2,1,23,29783.24,1,31.6,31.6
4,Allen Robinson,individual,2,NO,verified,0,2016-01-21,1,1,0,,0,,
31,Callahan and Sons,business,2,FR,verified,0,2014-10-08,1,1,0,,0,,
53,David Brown,individual,1,US,verified,0,2017-07-13,1,1,23,21019.99,0,,
72,Aaron Myers,individual,3,DE,pending,0,2021-04-07,1,2,23,23076.43,0,,
73,Mitchell-Horton,business,1,DE,expired,0,2015-08-30,1,1,0,,0,,
77,Kevin Shaw,individual,1,AU,verified,0,2016-07-08,1,1,0,,0,,
95,Douglas Clark,individual,2,AR,verified,0,2015-11-12,2,1,0,,0,,
120,Wesley White,individual,1,US,verified,0,2018-08-11,1,1,0,,0,,
125,Joseph Drake,individual,1,IN,verified,0,2016-02-07,2,1,23,9835.93,0,,
137,Rebecca Jackson,individual,2,JP,verified,0,2016-09-04,1,1,0,,0,,
174,Darlene Miller,individual,1,CA,verified,0,2017-10-05,1,1,0,,0,,
178,Alex Hernandez,individual,2,US,verified,0,2022-03-12,1,1,23,8649.02,0,,
191,Samantha Garcia,individual,3,AE,verified,0,2023-01-30,2,1,23,27370.81,0,,
196,Sandra Miller,individual,2,MX,verified,0,2022-10-17,2,1,23,18924.39,0,,
204,Maria Henry,individual,1,NL,pending,0,2019-08-10,1,2,23,31130.43,0,,
228,Natalie Meza,individual,2,GB,failed,0,2022-10-22,1,1,0,,0,,
258,Dwayne Gilmore,individual,3,HK,verified,1,2014-08-14,2,1,23,12243.77,0,,
260,Emily Smith,individual,1,DE,verified,0,2015-08-11,1,1,0,,0,,
261,Danny Skinner,individual,1,FR,verified,0,2019-03-19,1,1,23,33260.23,0,,
285,Shelia Johnson,individual,1,AU,verified,0,2023-07-01,1,2,0,,0,,
289,Ashlee Jackson,individual,2,ZA,expired,0,2022-03-25,2,1,0,,0,,
290,Allen Nguyen,individual,3,FR,verified,0,2022-12-22,1,1,23,11509.23,0,,
292,Jason Maldonado,individual,1,GB,verified,0,2015-03-27,1,1,0,,0,,
307,Colleen Lee,individual,1,JP,verified,0,2014-11-07,1,2,46,37889.09,0,,
319,Jennifer Singleton,individual,1,NL,verified,0,2015-10-07,1,1,23,13959.43,0,,
364,Erik Scott,individual,3,IN,verified,0,2020-11-03,2,1,0,,0,,
401,Carolyn Meza,individual,2,AE,verified,0,2019-09-11,2,1,0,,0,,
410,Craig Morrison,individual,1,SE,verified,0,2014-08-20,1,1,23,18861.42,0,,
432,Lindsey Hernandez,individual,1,TR,verified,0,2022-06-03,2,1,0,,0,,
440,Gloria Miranda,individual,1,NO,verified,0,2017-08-27,1,2,0,,0,,
469,Lisa Henderson,individual,1,FR,expired,0,2021-10-15,1,1,23,15407.38,0,,
476,Chelsea Barnett,individual,1,SG,verified,0,2021-09-20,1,1,23,30096.06,0,,
499,Elizabeth Morrison,individual,2,DE,verified,0,2017-11-09,1,2,46,35328.96,0,,
516,Samuel Hayes,individual,2,US,verified,0,2018-05-12,1,1,0,,0,,
520,York-Joseph,business,1,SE,expired,0,2019-06-15,1,1,0,,0,,
522,Barbara Harris,individual,2,NO,verified,0,2019-07-07,1,1,0,,0,,
559,Kathleen Davis,individual,1,AU,verified,0,2020-09-06,1,1,0,,0,,
560,Jim Allen,individual,1,FR,verified,0,2022-08-26,1,1,23,10251.86,0,,
605,Melissa Taylor,individual,3,GB,verified,0,2019-06-16,1,1,0,,0,,
613,Matthew Velez,individual,3,CA,verified,0,2018-01-20,1,2,46,40712.04,0,,
637,Daniel Bernard,individual,1,SE,expired,0,2020-05-21,1,1,23,25473.71,0,,
652,Graves-Weaver,business,2,NO,verified,0,2019-06-29,1,1,0,,0,,
667,Taylor Small,individual,1,GB,pending,0,2021-10-22,1,1,0,,0,,
684,Tracy Grant,individual,2,SE,verified,0,2015-11-04,1,1,0,,0,,
685,David Harris,individual,3,VN,pending,0,2022-01-20,3,1,23,25261.38,0,,
693,Patrick Burgess,individual,3,MA,verified,0,2016-07-06,3,1,23,26095.99,0,,
695,Jennifer Allen,individual,1,AU,verified,0,2014-09-06,1,1,0,,0,,
696,Douglas Owens,individual,1,US,verified,0,2021-08-07,1,1,0,,0,,
722,Chung-Stevens,business,2,NO,verified,0,2017-02-19,1,1,0,,0,,
732,Stephanie Elliott,individual,1,DE,verified,0,2017-07-03,1,1,23,17433.94,0,,
738,Rachel Norris,individual,2,TR,verified,0,2016-12-04,2,3,46,38706.9,0,,
765,Linda Evans,individual,1,US,verified,0,2018-04-11,1,1,0,,0,,
787,Paul Grant,individual,1,AE,pending,0,2019-11-29,2,1,23,16078.58,0,,
791,Vernon Wilson,individual,2,FR,failed,0,2023-04-06,1,1,0,,0,,
824,Richard Cunningham,individual,1,CA,verified,0,2017-03-01,1,1,23,21320.91,0,,
838,Tiffany Robertson,individual,3,JP,verified,0,2016-03-27,1,1,23,26978.18,0,,
854,Kenneth Knight,individual,1,CH,verified,0,2017-11-11,1,1,23,28055.48,0,,
876,Brian Goodwin,individual,2,NL,verified,0,2021-02-09,1,1,23,15789.74,0,,
955,Michael Pace,individual,3,SG,expired,0,2016-04-04,1,1,0,,0,,
977,Pamela Gould,individual,1,NO,verified,0,2019-04-21,1,1,0,,0,,
992,Brian Turner,individual,2,AU,pending,0,2020-04-09,1,1,0,,0,,
1015,Benjamin Mcmahon,individual,1,SE,verified,0,2015-09-04,1,1,23,41230.28,0,,
1046,James Sanders,individual,1,AU,verified,0,2021-02-17,1,1,23,17729.31,0,,
1076,James Martin,individual,2,US,failed,0,2022-01-08,1,1,23,20476.61,0,,
1131,Mrs. Alison Wagner,individual,1,JP,verified,0,2023-11-09,1,1,0,,0,,
1133,Martin Wise,individual,2,HK,pending,0,2021-03-05,2,1,0,,0,,
1150,Ashley Scott,individual,2,NL,verified,0,2021-07-16,1,1,23,18880.81,0,,
1152,Brett Thompson,individual,2,SG,verified,0,2022-08-23,1,1,0,,0,,
1159,Morales Group,business,1,DE,verified,0,2022-03-31,1,1,0,,0,,
1207,Danielle Sanders,individual,2,MX,verified,0,2019-08-18,2,1,23,34954.7,0,,
1209,Lance Tanner,individual,2,CH,verified,0,2022-03-11,1,1,23,8852.7,0,,
1215,Erica Wilson,individual,2,JP,verified,0,2021-04-07,1,2,23,9476.99,0,,
1225,Kristina Young,individual,2,NO,verified,0,2017-08-07,1,2,46,27096.63,0,,
1227,Tammy Hughes,individual,1,HK,verified,0,2018-06-26,2,1,23,35806.32,0,,
1230,Shannon Ramos,individual,2,SE,pending,0,2019-10-10,1,1,23,20127.44,0,,
1246,Gary Ward,individual,2,CH,verified,0,2021-02-04,1,1,23,21985.13,0,,
1250,Lisa Haley,individual,2,NL,verified,0,2016-02-13,1,1,23,21279.09,0,,
1256,Jose Vaughan,individual,2,GB,verified,0,2021-06-21,1,1,0,,0,,
1273,Foster-Guerrero,business,1,SG,verified,0,2014-11-14,1,2,0,,0,,
1276,Mark Evans,individual,1,BR,verified,0,2016-01-21,2,1,0,,0,,
1278,Tina Smith,individual,1,BR,verified,0,2017-04-17,2,1,0,,0,,
1283,Candace Walker,individual,1,CA,verified,0,2019-04-07,1,2,23,53969.96,0,,
1284,Cheyenne White,individual,1,US,verified,0,2017-05-24,1,1,23,10414.62,0,,
1296,Sherry Ford,individual,1,US,verified,0,2019-01-17,1,2,0,,0,,
1314,Barnett PLC,business,3,BR,verified,1,2018-11-05,2,1,0,,0,,
1320,Matthew Houston,individual,2,SE,verified,0,2020-03-09,1,1,0,,0,,
1347,April Pace,individual,1,NL,verified,0,2022-02-05,1,1,0,,0,,
1359,Deborah Herrera,individual,1,NO,verified,0,2020-09-23,1,1,0,,0,,
1365,David Logan,individual,2,NO,verified,0,2020-11-08,1,2,46,36756.2,0,,
1379,Christopher Shea,individual,1,FR,verified,0,2014-02-19,1,1,0,,0,,
1412,Julia Norris,individual,1,AU,verified,0,2014-07-10,1,1,0,,0,,
1429,Isaac Castro,individual,2,GB,verified,0,2020-09-23,1,1,23,27022.46,0,,
1451,David Mitchell,individual,1,SG,verified,0,2015-07-20,1,1,23,8481.39,0,,
1462,Olivia Taylor,individual,3,CH,verified,0,2018-01-25,1,1,23,9903.62,0,,
1517,Andrea Conley,individual,3,JP,verified,0,2021-02-27,1,1,23,17899.53,0,,
1546,"Short, Ellison and Dixon",business,2,MX,verified,0,2020-07-10,2,1,0,,0,,
1552,Steven Warner PhD,individual,1,NO,verified,0,2022-03-18,1,1,23,15258.79,0,,
1586,Duane Mccormick,individual,2,AU,pending,0,2015-11-15,1,1,0,,0,,
1594,Castro-Marquez,business,2,IN,verified,0,2014-10-25,2,1,0,,0,,
1595,Thomas Torres,individual,2,SE,verified,0,2022-12-22,1,1,23,33529.65,0,,
1606,Joshua Mcbride,individual,1,CH,verified,0,2015-03-11,1,1,23,16317.61,0,,
1647,Michael Acosta,individual,1,ZA,verified,0,2022-01-16,2,1,23,14866.28,0,,
1651,Randy Williams,individual,2,CH,verified,0,2014-08-10,1,1,23,15351.47,0,,
1693,Amy Meyer,individual,3,PK,verified,0,2021-11-01,3,1,23,12497.48,0,,
1727,James Bush,individual,2,CH,verified,0,2019-02-21,1,1,0,,0,,
1754,"Berger, Fields and Smith",business,2,MX,verified,0,2017-02-24,2,1,0,,0,,
1769,Dylan Salas,individual,1,SE,expired,0,2015-12-20,1,1,0,,0,,
1772,Vanessa Taylor,individual,2,JP,verified,0,2021-12-07,1,1,23,16634.21,0,,
1795,Sarah Ramirez,individual,1,NL,verified,0,2019-09-20,1,1,0,,0,,
1799,Robert Green,individual,1,US,verified,0,2015-09-14,1,1,0,,0,,
1811,Dylan Salinas,individual,1,SG,verified,0,2022-03-17,1,1,0,,0,,
1814,Ryan Bishop,individual,1,DE,verified,0,2014-04-04,1,1,23,16916.85,0,,
1818,Leah Lee,individual,2,JP,verified,0,2021-01-21,1,1,0,,0,,
1862,Daniel Valdez,individual,2,FR,verified,0,2021-05-31,1,1,23,13605.43,0,,
1905,Bennett and Sons,business,2,US,verified,0,2018-12-06,1,1,0,,0,,
1911,Chad York,individual,1,NO,expired,0,2022-12-26,1,1,0,,0,,
1929,"Stevens, Hudson and Silva",business,2,US,expired,0,2022-12-11,1,1,0,,0,,
1941,Taylor LLC,business,1,NL,verified,0,2020-08-17,1,1,0,,0,,
1967,Christopher Erickson,individual,2,GB,verified,0,2021-04-29,1,1,0,,0,,
